,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear
3480,29431344,285000.0,2.0,1716.0,4,3.6666666666666665,1,14,1,-97.70299530029295,1,78758,1.98,2019-05-25,5,2019
3486,58302554,217500.0,2.0,1997.0,4,5.0,1,15,1,-97.66445922851562,1,78753,1.98,2019-11-19,11,2019
3487,29429842,315000.0,2.0,1411.0,3,4.0,1,14,1,-97.7109832763672,1,78758,1.98,2019-02-14,2,2019
3489,29431337,435000.0,2.0,1657.0,4,3.6666666666666665,1,14,1,-97.7021713256836,1,78758,1.98,2019-04-24,4,2019
3490,29427044,399990.0,2.0,1991.0,3,5.0,1,15,1,-97.6794204711914,1,78753,1.98,2019-12-16,12,2019
3494,29427042,325000.0,2.0,1727.0,3,5.0,1,15,1,-97.6799774169922,1,78753,1.98,2019-05-29,5,2019
3496,29429832,545000.0,0.0,3908.0,0,4.0,2,14,1,-97.7184829711914,1,78758,1.98,2019-02-26,2,2019
3497,29427041,265000.0,2.0,1978.0,3,5.0,1,15,1,-97.68025970458984,1,78753,1.98,2019-08-28,8,2019
3500,58302536,289000.0,2.0,1412.0,3,5.0,1,15,1,-97.66520690917967,1,78753,1.98,2019-05-22,5,2019
3501,29423330,269900.0,2.0,2209.0,4,4.0,1,14,1,-97.71878814697266,1,78757,1.98,2019-05-17,5,2019
3506,29425530,289900.0,2.0,1205.0,3,5.0,1,15,1,-97.67932891845705,1,78753,1.98,2019-02-25,2,2019
3508,29425529,299900.0,2.0,1195.0,3,5.0,1,15,1,-97.67914581298828,1,78753,1.98,2019-05-07,5,2019
3511,29431321,299900.0,2.0,1969.0,4,3.6666666666666665,1,14,1,-97.70494079589844,1,78758,1.98,2019-04-11,4,2019
3513,58302694,350000.0,2.0,1627.0,3,5.0,1,15,1,-97.66712188720705,1,78753,1.98,2019-12-30,12,2019
3514,29423321,329900.0,1.0,1005.0,3,4.0,1,14,1,-97.717529296875,1,78757,1.98,2019-05-08,5,2019
3518,29420819,139000.0,1.0,306.0,1,2.6666666666666665,1,14,1,-97.69773864746094,1,78753,1.98,2019-07-02,7,2019
3520,29428814,192000.0,3.0,1137.0,3,4.333333333333333,2,14,1,-97.69789123535156,1,78758,1.98,2019-05-02,5,2019
3521,29428813,199900.0,3.0,1332.0,3,4.333333333333333,2,14,1,-97.69782257080078,1,78758,1.98,2019-05-15,5,2019
3524,29423811,139000.0,2.0,1151.0,3,2.6666666666666665,1,14,1,-97.69802856445312,1,78753,1.98,2019-08-08,8,2019
3526,29432300,440000.0,2.0,1674.0,3,4.333333333333333,1,14,1,-97.69983673095705,1,78758,1.98,2019-10-09,10,2019
3532,29426792,289900.0,2.0,1033.0,3,4.0,1,14,1,-97.7039566040039,1,78758,1.98,2019-03-29,3,2019
3543,29422748,329900.0,3.0,1500.0,4,2.6666666666666665,1,14,1,-97.70117950439452,1,78753,1.98,2019-04-01,4,2019
3544,58302242,385000.0,3.0,1848.0,3,4.0,2,14,1,-97.7212905883789,1,78757,1.98,2019-06-26,6,2019
3546,29422739,210500.0,2.0,1136.0,3,4.0,1,14,1,-97.70201873779295,1,78758,1.98,2019-05-24,5,2019
3555,29432219,415000.0,3.0,2188.0,4,3.6666666666666665,1,14,1,-97.70087432861328,1,78758,1.98,2019-04-18,4,2019
3558,29425216,289000.0,4.0,2326.0,4,4.0,2,14,1,-97.7113265991211,1,78758,1.98,2019-03-05,3,2019
3563,29425210,214000.0,1.0,1127.0,3,4.0,1,14,1,-97.71016693115234,1,78758,1.98,2019-02-22,2,2019
3565,29422708,329900.0,2.0,1417.0,3,4.0,1,14,1,-97.71182250976562,1,78758,1.98,2019-09-04,9,2019
3571,29423390,385000.0,2.0,1768.0,4,4.0,1,14,1,-97.71311950683594,1,78758,1.98,2019-07-26,7,2019
3576,29420667,415000.0,1.5,1410.0,3,7.0,1,16,1,-97.7221221923828,1,78757,1.98,2019-04-30,4,2019
3578,29420664,335000.0,2.0,1248.0,3,7.0,1,16,1,-97.72161865234376,1,78757,1.98,2019-02-15,2,2019
3579,29432161,320000.0,2.0,1684.0,3,3.6666666666666665,1,14,1,-97.70125579833984,1,78758,1.98,2019-02-28,2,2019
3583,29432158,399000.0,2.0,2078.0,4,3.6666666666666665,1,14,1,-97.70065307617188,1,78758,1.98,2019-07-12,7,2019
3584,29422658,319900.0,2.0,1417.0,3,4.0,1,14,1,-97.7092742919922,1,78758,1.98,2019-02-11,2,2019
3589,29422648,269900.0,2.0,1352.0,3,4.0,1,14,1,-97.70903778076172,1,78758,1.98,2019-01-16,1,2019
3591,29425147,349900.0,2.0,1452.0,3,4.0,1,14,1,-97.7127456665039,1,78758,1.98,2019-10-18,10,2019
3595,29427638,373000.0,2.0,1955.0,4,4.0,1,14,1,-97.70260620117188,1,78758,1.98,2019-07-01,7,2019
3596,29423638,349000.0,2.0,1781.0,3,4.0,1,14,1,-97.70195770263672,1,78758,1.98,2019-05-20,5,2019
3597,29422638,300000.0,1.0,1014.0,3,4.0,1,14,1,-97.71160125732422,1,78758,1.98,2019-07-19,7,2019
3600,29420632,825000.0,2.0,2609.0,3,7.0,1,16,1,-97.7200927734375,1,78757,1.98,2019-06-28,6,2019
3604,29427626,434900.0,3.0,2432.0,4,4.0,2,14,1,-97.70538330078124,1,78758,1.98,2019-07-15,7,2019
3605,29420623,380000.0,1.0,1028.0,3,7.0,1,16,1,-97.7212905883789,1,78757,1.98,2019-07-31,7,2019
3608,29423615,319500.0,2.0,1629.0,4,4.0,1,14,1,-97.71009063720705,1,78758,1.98,2019-03-12,3,2019
3609,29430114,230000.0,2.0,1296.0,2,4.0,1,14,1,-97.7138900756836,1,78758,1.98,2019-08-05,8,2019
3611,29420612,439900.0,1.0,1342.0,3,7.0,1,16,1,-97.72095489501952,1,78757,1.98,2019-07-15,7,2019
3613,29431485,294900.0,2.0,1221.0,3,4.333333333333333,1,14,1,-97.6952896118164,1,78758,1.98,2019-09-12,9,2019
3614,29426606,375000.0,2.0,1446.0,3,4.0,1,14,1,-97.72156524658205,1,78757,1.98,2019-06-28,6,2019
3619,29423601,299500.0,2.0,1274.0,3,4.0,1,14,1,-97.70941162109376,1,78758,1.98,2019-12-23,12,2019
3621,29431097,330000.0,2.0,1359.0,3,3.6666666666666665,1,14,1,-97.70816040039062,1,78758,1.98,2019-11-08,11,2019
3624,29420595,230000.0,2.0,1189.0,3,4.0,1,14,1,-97.71886444091795,1,78757,1.98,2019-06-03,6,2019
3625,29430092,225000.0,3.0,1253.0,3,4.0,2,14,1,-97.71402740478516,1,78758,1.98,2019-07-19,7,2019
3627,29425091,370000.0,2.0,1042.0,3,4.0,1,14,1,-97.72250366210938,1,78757,1.98,2019-09-16,9,2019
3630,29430075,225000.0,2.0,1277.0,2,4.0,1,14,1,-97.71283721923828,1,78758,1.98,2019-11-27,11,2019
3632,29426573,259500.0,2.0,1218.0,3,4.0,1,14,1,-97.71939849853516,1,78757,1.98,2019-03-08,3,2019
3634,29425071,559000.0,2.0,1600.0,3,4.0,1,14,1,-97.72335815429688,1,78757,1.98,2019-10-08,10,2019
3637,29430067,179900.0,2.0,1348.0,3,4.0,1,14,1,-97.71379852294922,1,78758,1.98,2019-02-05,2,2019
3638,29423562,290000.0,1.0,1263.0,3,4.0,1,14,1,-97.70812225341795,1,78758,1.98,2019-04-18,4,2019
3640,29430055,235000.0,2.0,1348.0,3,4.0,1,14,1,-97.71314239501952,1,78758,1.98,2019-03-15,3,2019
3644,29430052,240000.0,2.0,1296.0,2,4.0,1,14,1,-97.71273040771484,1,78758,1.98,2019-04-25,4,2019
3646,29425050,439900.0,2.0,1431.0,3,4.0,1,14,1,-97.72380828857422,1,78757,1.98,2019-05-31,5,2019
3647,29427549,157500.0,2.0,1355.0,3,4.0,2,14,1,-97.71041870117188,1,78758,1.98,2019-01-16,1,2019
3648,29431548,350000.0,2.0,1503.0,3,4.333333333333333,1,14,1,-97.69660949707033,1,78758,1.98,2019-08-14,8,2019
3654,29431540,275000.0,2.0,1426.0,4,4.333333333333333,1,14,1,-97.69806671142578,1,78758,1.98,2019-06-14,6,2019
3656,29427539,189900.0,2.0,1080.0,2,4.0,2,14,1,-97.70960998535156,1,78758,1.98,2019-03-22,3,2019
3657,29425036,519900.0,2.0,2085.0,4,4.0,1,14,1,-97.72418212890624,1,78757,1.98,2019-07-29,7,2019
3658,29423536,298500.0,2.0,1036.0,3,4.0,1,14,1,-97.70941925048828,1,78758,1.98,2019-02-22,2,2019
3660,29430033,225000.0,2.0,1324.0,3,4.0,1,14,1,-97.71234130859376,1,78758,1.98,2019-05-29,5,2019
3661,29428533,369900.0,3.0,2238.0,4,4.0,1,14,1,-97.70870208740234,1,78758,1.98,2019-01-07,1,2019
3662,29423533,300000.0,1.0,1036.0,3,4.0,1,14,1,-97.70909118652344,1,78758,1.98,2019-10-09,10,2019
3668,29421523,420000.0,1.0,1697.0,3,2.6666666666666665,1,14,1,-97.70059204101562,1,78753,1.98,2019-12-09,12,2019
3669,29425021,395000.0,2.0,1202.0,3,4.0,1,14,1,-97.72386932373048,1,78757,1.98,2019-12-20,12,2019
3671,29428516,265900.0,2.0,1646.0,3,4.0,1,14,1,-97.71002960205078,1,78758,1.98,2019-04-26,4,2019
3672,29425016,448000.0,2.0,1374.0,4,4.0,1,14,1,-97.72371673583984,1,78757,1.98,2019-04-01,4,2019
3674,29423509,290000.0,3.0,2000.0,3,4.0,2,14,1,-97.70515441894533,1,78758,1.98,2019-05-13,5,2019
3676,29425008,465000.0,2.0,1711.0,3,4.0,1,14,1,-97.72429656982422,1,78757,1.98,2019-09-30,9,2019
3678,29422507,559000.0,2.0,1680.0,3,4.0,1,14,1,-97.72371673583984,1,78757,1.98,2019-10-25,10,2019
3684,121722485,419900.0,4.0,2381.0,4,8.333333333333334,2,16,1,-97.72897338867188,1,78717,2.21,2019-12-19,12,2019
3687,89654915,495000.0,4.0,2665.0,3,5.778694090331862,1,15,0,-97.72474670410156,0,78717,2.21,2019-12-20,12,2019
3688,29586913,360000.0,3.0,2407.0,4,7.666666666666668,2,16,1,-97.73786926269533,1,78717,2.21,2019-08-20,8,2019
3691,29586877,245000.0,2.0,1502.0,3,7.666666666666668,1,16,1,-97.73627471923828,1,78717,2.21,2019-07-29,7,2019
3694,29575490,309900.0,2.0,1767.0,3,6.0,2,13,1,-97.75247192382812,1,78729,2.21,2019-01-04,1,2019
3697,29375481,219000.0,2.0,1188.0,3,7.666666666666668,2,16,1,-97.75021362304688,1,78727,1.98,2019-01-23,1,2019
3701,29364997,589000.0,3.0,2571.0,3,7.0,1,17,1,-97.75715637207033,1,78759,1.98,2019-03-29,3,2019
3702,29595455,345000.0,2.0,1658.0,3,5.666666666666668,1,12,1,-97.75439453125,1,78729,2.21,2019-11-21,11,2019
3703,29371495,549900.0,3.0,2554.0,4,8.333333333333334,1,16,1,-97.7670669555664,1,78759,1.98,2019-07-11,7,2019
3704,29364995,620000.0,3.0,2512.0,4,7.0,2,17,1,-97.75579833984376,1,78759,1.98,2019-01-01,1,2019
3705,29595449,274900.0,2.0,1327.0,3,5.666666666666668,1,12,1,-97.75389862060548,1,78729,2.21,2019-09-19,9,2019
3708,29371988,489900.0,3.0,2288.0,4,9.0,2,16,1,-97.77745056152344,1,78759,1.98,2019-07-30,7,2019
3715,58305989,395000.0,2.0,1595.0,3,6.666666666666668,1,15,1,-97.72600555419922,1,78727,1.98,2019-11-07,11,2019
3717,29575428,181500.0,2.5,1724.0,3,6.0,2,13,1,-97.75120544433594,1,78729,2.21,2019-01-24,1,2019
3724,29557427,159900.0,2.0,1445.0,4,6.0,2,13,1,-97.75495147705078,1,78729,2.21,2019-05-03,5,2019
3728,29377922,325000.0,3.0,1801.0,4,6.0,2,13,1,-97.74759674072266,1,78729,1.98,2019-09-20,9,2019
3731,29376921,389900.0,3.0,2326.0,4,6.0,2,13,1,-97.74966430664062,1,78729,1.98,2019-06-18,6,2019
3733,29575418,514900.0,3.0,3454.0,5,6.0,2,13,1,-97.75279235839844,1,78729,2.21,2019-12-31,12,2019
3735,29366469,1049000.0,4.0,3419.0,4,8.333333333333334,2,16,1,-97.7721939086914,1,78759,1.98,2019-08-26,8,2019
3736,29443963,595000.0,2.0,2470.0,4,6.666666666666668,1,15,1,-97.73296356201172,1,78727,1.98,2019-11-27,11,2019
3737,29371966,229900.0,2.0,1903.0,4,9.0,1,16,1,-97.77722930908205,1,78759,1.98,2019-04-26,4,2019
3742,58304958,175000.0,3.0,1168.0,2,6.666666666666668,2,15,1,-97.7304916381836,1,78727,1.98,2019-04-10,4,2019
3757,29438446,496900.0,3.0,2111.0,4,6.666666666666668,2,15,1,-97.73571014404295,1,78759,1.98,2019-04-23,4,2019
3761,29574836,299000.0,2.0,1518.0,3,6.0,2,13,1,-97.75234985351562,1,78729,2.21,2019-06-21,6,2019
3762,29438436,469900.0,3.0,2133.0,4,6.666666666666668,2,15,1,-97.73809051513672,1,78759,1.98,2019-03-07,3,2019
3764,29447317,235000.0,2.0,778.0,2,7.666666666666668,1,16,1,-97.74260711669922,1,78727,1.98,2019-08-20,8,2019
3765,29371443,405000.0,2.0,1923.0,3,8.333333333333334,1,16,1,-97.76667785644533,1,78759,1.98,2019-06-26,6,2019
3766,29445935,320000.0,2.0,1215.0,3,7.666666666666668,1,16,1,-97.74258422851562,1,78727,1.98,2019-07-11,7,2019
3768,29447312,309000.0,2.0,1089.0,3,7.666666666666668,1,16,1,-97.7432861328125,1,78727,1.98,2019-03-01,3,2019
3772,29369439,420000.0,3.0,1507.0,3,8.333333333333334,2,16,1,-97.76280212402344,1,78759,1.98,2019-07-09,7,2019
3776,83827417,539990.0,4.0,3579.0,5,6.666666666666668,2,15,1,-97.7293472290039,1,78727,1.98,2019-01-10,1,2019
3782,29591738,350000.0,3.0,1983.0,3,5.666666666666668,2,12,1,-97.75365447998048,1,78729,2.21,2019-07-02,7,2019
3783,29369931,400000.0,2.0,1738.0,3,8.333333333333334,1,16,1,-97.77056884765624,1,78759,1.98,2019-03-11,3,2019
3784,29442413,419900.0,3.0,1908.0,4,6.666666666666668,2,15,1,-97.72647094726562,1,78727,1.98,2019-12-03,12,2019
3789,29445910,265000.0,2.0,1288.0,3,7.666666666666668,1,16,1,-97.74476623535156,1,78727,1.98,2019-07-03,7,2019
3794,29591714,330000.0,3.0,1874.0,3,5.666666666666668,2,12,1,-97.75299835205078,1,78729,2.21,2019-10-04,10,2019
3796,29373712,299900.0,2.0,1128.0,3,7.666666666666668,1,16,1,-97.74690246582033,1,78727,1.98,2019-07-01,7,2019
3800,29439400,264935.0,2.0,1404.0,3,6.666666666666668,1,15,1,-97.73551940917967,1,78759,1.98,2019-02-12,2,2019
3804,29447205,310000.0,2.0,1381.0,3,7.666666666666668,1,16,1,-97.73949432373048,1,78727,1.98,2019-09-05,9,2019
3805,58305893,360000.0,2.0,1658.0,3,6.666666666666668,1,15,1,-97.72722625732422,1,78727,1.98,2019-01-11,1,2019
3806,29366416,635000.0,3.0,2871.0,4,7.0,1,17,1,-97.76178741455078,1,78759,1.98,2019-11-05,11,2019
3810,29591691,279900.0,3.0,1507.0,3,5.666666666666668,2,12,1,-97.7521514892578,1,78729,2.21,2019-07-09,7,2019
3812,29591686,310000.0,3.0,1919.0,3,5.666666666666668,2,12,1,-97.75194549560548,1,78729,2.21,2019-04-23,4,2019
3821,58305875,400000.0,2.0,2084.0,3,6.666666666666668,2,15,1,-97.72830200195312,1,78727,1.98,2019-06-03,6,2019
3822,29377169,389900.0,3.0,2206.0,4,6.0,2,13,1,-97.7482452392578,1,78729,1.98,2019-09-04,9,2019
3824,29438373,575000.0,4.0,2613.0,3,6.666666666666668,2,15,1,-97.7353286743164,1,78759,1.98,2019-11-05,11,2019
3828,185186664,289000.0,2.0,1561.0,3,6.0,2,13,1,-97.7529067993164,1,78729,2.21,2019-06-21,6,2019
3831,29438363,589985.0,4.0,3092.0,5,6.666666666666668,2,15,1,-97.73590087890624,1,78759,1.98,2019-05-06,5,2019
3838,29367900,595000.0,3.0,2765.0,3,8.333333333333334,2,16,1,-97.77131652832033,1,78759,1.98,2019-01-01,1,2019
3839,29438351,429000.0,2.0,1496.0,3,6.666666666666668,1,15,1,-97.73580932617188,1,78759,1.98,2019-12-18,12,2019
3841,29439343,350000.0,2.0,1285.0,3,6.666666666666668,1,15,1,-97.73640441894533,1,78759,1.98,2019-08-26,8,2019
3842,29367899,499900.0,2.0,2090.0,3,8.333333333333334,1,16,1,-97.77174377441406,1,78759,1.98,2019-07-24,7,2019
3844,29584654,282490.0,3.0,2256.0,4,5.666666666666668,2,12,1,-97.75484466552734,1,78729,2.21,2019-12-31,12,2019
3846,70340190,225000.0,3.0,2144.0,3,5.333333333333333,2,14,1,-97.7045440673828,1,78727,1.98,2019-03-21,3,2019
3847,29438334,519900.0,2.0,1832.0,3,6.666666666666668,1,15,1,-97.73795318603516,1,78759,1.98,2019-08-20,8,2019
3852,29371391,238000.0,0.0,1956.0,5,8.333333333333334,1,16,1,-97.7596664428711,1,78759,1.98,2019-12-20,12,2019
3854,29446134,769000.0,3.0,3721.0,3,5.333333333333333,2,14,1,-97.71529388427734,1,78727,1.98,2019-01-22,1,2019
3855,29366391,589900.0,3.0,2910.0,4,7.0,2,17,1,-97.76239013671876,1,78759,1.98,2019-04-15,4,2019
3858,29367889,419900.0,3.0,2274.0,4,8.333333333333334,2,16,1,-97.77046966552734,1,78759,1.98,2019-10-09,10,2019
3862,29438308,549750.0,3.0,2309.0,4,6.666666666666668,2,15,1,-97.73890686035156,1,78759,1.98,2019-03-15,3,2019
3863,29447127,279000.0,2.0,1225.0,3,7.666666666666668,1,16,1,-97.74272918701172,1,78727,1.98,2019-04-26,4,2019
3866,29367306,415000.0,2.0,1598.0,3,8.333333333333334,1,16,1,-97.75154876708984,1,78759,1.98,2019-05-13,5,2019
3867,29365383,770000.0,3.0,3436.0,4,9.0,2,16,1,-97.77831268310548,1,78759,1.98,2019-05-03,5,2019
3872,29371881,410000.0,2.0,1632.0,3,8.333333333333334,1,16,1,-97.7695770263672,1,78759,1.98,2019-06-06,6,2019
3876,29598597,335000.0,3.0,2003.0,3,5.666666666666668,2,12,1,-97.7549819946289,1,78729,2.21,2019-02-28,2,2019
3884,29377078,229900.0,3.0,2281.0,3,6.0,2,13,1,-97.74578094482422,1,78729,1.98,2019-01-31,1,2019
3886,29446068,300000.0,2.0,1400.0,3,7.666666666666668,1,16,1,-97.74239349365234,1,78727,1.98,2019-05-31,5,2019
3888,29367367,589000.0,3.0,2610.0,4,7.0,1,17,1,-97.7572250366211,1,78759,1.98,2019-11-19,11,2019
3890,29438281,314900.0,2.0,1621.0,4,6.666666666666668,1,15,1,-97.7375717163086,1,78759,1.98,2019-02-14,2,2019
3895,29371857,325000.0,2.0,2003.0,3,8.333333333333334,2,16,1,-97.77516174316406,1,78759,1.98,2019-04-26,4,2019
3896,29598552,320000.0,3.0,1676.0,3,5.666666666666668,2,12,1,-97.75485229492188,1,78729,2.21,2019-11-15,11,2019
3899,29446049,291000.0,2.0,1199.0,3,7.666666666666668,1,16,1,-97.744384765625,1,78727,1.98,2019-02-12,2,2019
3907,29447494,309900.0,2.0,1687.0,3,2.6666666666666665,1,14,1,-97.67892456054688,1,78728,1.98,2019-06-27,6,2019
3912,29582540,185000.0,3.0,1808.0,3,5.666666666666668,2,12,1,-97.75431060791016,1,78729,2.21,2019-03-05,3,2019
3916,29582535,335000.0,3.0,1864.0,3,5.778694090331862,2,15,0,-97.75407409667967,0,78729,2.21,2019-11-18,11,2019
3923,29444240,335000.0,2.0,1679.0,3,6.666666666666668,1,15,1,-97.72913360595705,1,78727,1.98,2019-02-27,2,2019
3925,29369336,525000.0,2.0,2122.0,4,7.0,1,17,1,-97.76013946533205,1,78759,1.98,2019-04-25,4,2019
3926,29444239,370000.0,3.0,1529.0,3,6.666666666666668,2,15,1,-97.7291030883789,1,78727,1.98,2019-09-23,9,2019
3930,29447481,247000.0,2.0,1044.0,2,5.333333333333333,1,14,1,-97.6858367919922,1,78728,1.98,2019-11-22,11,2019
3935,29443472,415000.0,2.0,2477.0,4,4.333333333333333,1,13,1,-97.68084716796876,1,78727,1.98,2019-09-09,9,2019
3936,29440971,245000.0,2.0,998.0,3,4.333333333333333,1,13,1,-97.68767547607422,1,78727,1.98,2019-08-19,8,2019
3938,29444961,394500.0,3.0,2885.0,4,4.333333333333333,2,13,1,-97.69295501708984,1,78727,1.98,2019-11-26,11,2019
3943,29444943,369000.0,3.0,2413.0,4,6.666666666666668,2,15,1,-97.69355010986328,1,78727,1.98,2019-08-29,8,2019
3944,29443441,415000.0,3.0,2804.0,4,4.333333333333333,2,13,1,-97.68394470214844,1,78727,1.98,2019-03-21,3,2019
3945,64842439,386000.0,4.0,3158.0,5,5.333333333333333,2,14,1,-97.6897201538086,1,78727,1.98,2019-09-05,9,2019
3949,29442994,289900.0,2.0,1211.0,3,4.333333333333333,1,13,1,-97.69037628173828,1,78727,1.98,2019-06-24,6,2019
3950,119621834,327500.0,3.0,1886.0,3,5.333333333333333,2,15,1,-97.6821517944336,1,78728,1.98,2019-07-26,7,2019
3956,29603302,256500.0,3.0,2229.0,3,5.666666666666668,2,14,1,-97.69004821777344,1,78728,2.21,2019-03-14,3,2019
3957,2084102799,408050.0,3.0,2406.0,4,5.0,2,14,1,-97.677490234375,1,78728,1.98,2019-11-22,11,2019
3958,241931284,359900.0,3.0,2240.0,3,5.666666666666668,2,15,1,-97.6817398071289,1,78728,1.98,2019-09-27,9,2019
3963,241931239,305000.0,3.0,2072.0,3,5.0,2,15,1,-97.6801986694336,1,78728,1.98,2019-01-01,1,2019
3968,119619183,319000.0,3.0,2240.0,3,5.333333333333333,2,15,1,-97.68326568603516,1,78728,1.98,2019-04-15,4,2019
3969,145654677,320000.0,3.0,1819.0,3,5.666666666666668,1,15,1,-97.68257904052734,1,78728,1.98,2019-07-30,7,2019
3970,114406175,299990.0,2.5,1900.0,3,5.333333333333333,2,15,1,-97.68558502197266,1,78728,1.98,2019-04-01,4,2019
3971,114406161,289900.0,3.0,1888.0,3,5.333333333333333,2,15,1,-97.68415069580078,1,78728,1.98,2019-02-27,2,2019
3974,119615099,319000.0,3.0,2120.0,3,5.333333333333333,2,15,1,-97.68291473388672,1,78728,1.98,2019-09-16,9,2019
3979,125916058,349000.0,3.0,2058.0,4,5.0,2,15,1,-97.6809539794922,1,78728,1.98,2019-09-24,9,2019
3980,89661051,549000.0,4.0,3353.0,4,8.333333333333334,2,16,1,-97.72370147705078,1,78717,2.21,2019-06-25,6,2019
3984,29468395,109900.0,2.0,1597.0,3,4.333333333333333,1,14,1,-97.70016479492188,1,78744,1.98,2019-03-05,3,2019
3985,79982268,229000.0,3.0,2425.0,4,4.333333333333333,2,14,1,-97.69542694091795,1,78744,1.98,2019-06-11,6,2019
3986,79982258,249900.0,2.0,1723.0,4,4.333333333333333,1,14,1,-97.69561004638672,1,78744,1.98,2019-04-30,4,2019
3997,80098922,244000.0,1.0,1111.0,3,4.333333333333333,1,14,1,-97.69132995605467,1,78741,1.98,2019-08-26,8,2019
3998,2136613421,242000.0,2.0,907.0,1,3.333333333333333,2,13,1,-97.7029037475586,1,78741,1.98,2019-05-24,5,2019
4001,29463904,86000.0,3.0,1059.0,2,3.333333333333333,2,13,1,-97.71345520019533,1,78741,1.98,2019-07-09,7,2019
4002,124839901,388000.0,3.0,2035.0,3,4.333333333333333,2,14,1,-97.697265625,1,78741,1.98,2019-07-25,7,2019
4003,29463901,185000.0,3.0,1059.0,2,3.333333333333333,2,11,1,-97.71424865722656,1,78741,1.98,2019-12-16,12,2019
4006,79980893,334900.0,3.0,2085.0,4,4.333333333333333,2,14,1,-97.69463348388672,1,78744,1.98,2019-12-05,12,2019
4009,29463387,240000.0,4.0,2594.0,6,3.333333333333333,2,11,1,-97.69319915771484,1,78741,1.98,2019-01-08,1,2019
4010,79980886,230000.0,3.0,1992.0,4,4.333333333333333,2,14,1,-97.69458770751952,1,78744,1.98,2019-07-10,7,2019
4017,241937873,325000.0,2.0,1516.0,3,4.333333333333333,2,14,1,-97.6985855102539,1,78741,1.98,2019-01-08,1,2019
4021,29461866,254900.0,2.0,1710.0,3,3.333333333333333,1,13,1,-97.703125,1,78741,1.98,2019-01-02,1,2019
4030,63228475,264000.0,3.0,1817.0,3,3.333333333333333,2,11,1,-97.70608520507812,1,78741,1.98,2019-03-15,3,2019
4034,80090325,255000.0,3.0,1699.0,3,4.333333333333333,2,14,1,-97.69351196289062,1,78744,1.98,2019-07-03,7,2019
4040,29463303,349900.0,2.0,1352.0,4,3.333333333333333,1,13,1,-97.7013931274414,1,78741,1.98,2019-07-31,7,2019
4048,79982286,215000.0,2.0,1324.0,3,4.333333333333333,1,14,1,-97.6937484741211,1,78744,1.98,2019-08-30,8,2019
4049,70345786,278000.0,2.0,1586.0,3,4.333333333333333,1,14,1,-97.69354248046876,1,78741,1.98,2019-05-03,5,2019
4052,29463281,315000.0,1.0,925.0,3,3.333333333333333,1,13,1,-97.702880859375,1,78741,1.98,2019-07-03,7,2019
4053,80107778,312999.0,3.0,2088.0,4,4.333333333333333,2,14,1,-97.69102478027344,1,78741,1.98,2019-02-06,2,2019
4055,29462271,350000.0,2.0,1336.0,2,3.333333333333333,2,13,1,-97.71134948730467,1,78741,1.98,2019-11-15,11,2019
4056,29462269,289000.0,1.0,889.0,2,3.333333333333333,1,13,1,-97.71126556396484,1,78741,1.98,2019-08-02,8,2019
4059,29463267,240000.0,2.0,1120.0,3,3.333333333333333,1,13,1,-97.70361328125,1,78741,1.98,2019-04-26,4,2019
4060,29463264,269000.0,2.0,978.0,3,3.333333333333333,1,11,1,-97.70050048828124,1,78741,1.98,2019-10-09,10,2019
4061,29463468,347900.0,1.0,1042.0,2,3.333333333333333,1,11,1,-97.69390106201172,1,78741,1.98,2019-03-13,3,2019
4062,29462259,194900.0,2.0,1234.0,3,3.333333333333333,1,13,1,-97.71221923828124,1,78741,1.98,2019-09-27,9,2019
4067,70345750,300000.0,2.0,1586.0,3,4.333333333333333,1,14,1,-97.6936264038086,1,78741,1.98,2019-06-24,6,2019
4068,145657748,405000.0,3.0,1844.0,3,4.333333333333333,2,14,1,-97.6983871459961,1,78741,1.98,2019-12-31,12,2019
4072,70345744,315000.0,3.0,2088.0,4,4.333333333333333,2,14,1,-97.69306182861328,1,78741,1.98,2019-03-21,3,2019
4077,124845231,385000.0,3.0,1850.0,3,4.333333333333333,2,14,1,-97.69853973388672,1,78741,1.98,2019-06-04,6,2019
4078,29462229,375000.0,2.0,1257.0,3,3.333333333333333,1,13,1,-97.71109771728516,1,78741,1.98,2019-12-02,12,2019
4081,29463222,265000.0,1.0,890.0,3,3.333333333333333,1,13,1,-97.7008285522461,1,78741,1.98,2019-09-12,9,2019
4083,124837220,385000.0,3.0,2035.0,3,4.333333333333333,2,14,1,-97.69839477539062,1,78741,1.98,2019-03-13,3,2019
4084,80092714,259900.0,3.0,2322.0,4,4.333333333333333,2,14,1,-97.69449615478516,1,78744,1.98,2019-04-08,4,2019
4085,120901705,335000.0,2.0,864.0,2,3.333333333333333,1,11,1,-97.6957778930664,1,78741,1.98,2019-09-16,9,2019
4088,29463188,140000.0,1.0,600.0,1,3.333333333333333,1,11,1,-97.70037841796876,1,78741,1.98,2019-06-14,6,2019
4089,29462186,320000.0,2.0,1258.0,3,3.333333333333333,1,13,1,-97.71174621582033,1,78741,1.98,2019-02-20,2,2019
