,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,propertyTaxRate,yearBuilt,latest_saledate,latest_salemonth,latest_saleyear
6408,29495441,309900.0,1.0,1073.0,2,4.666666666666667,1,14,1,-97.83110809326172,1,1.2,30.2014102935791,7056.0,82,2,78745,1.98,1982,2020-08-18,8,2020
6410,29495425,395000.0,3.0,1669.0,3,4.666666666666667,2,14,1,-97.83055877685548,1,1.2,30.200706481933604,6969.0,25,3,78745,1.98,1981,2020-02-25,2,2020
6412,58312939,425000.0,1.0,912.0,3,4.0,1,12,1,-97.78754425048828,1,1.4,30.22090148925781,8276.0,27,1,78745,1.98,1959,2020-11-16,11,2020
6415,29504414,245900.0,3.0,2373.0,4,6.666666666666668,2,16,1,-97.84298706054688,1,1.0333333333333334,30.189552307128903,9104.0,75,5,78748,1.98,1994,2020-07-28,7,2020
6417,29490752,435000.0,2.0,1322.0,3,4.666666666666667,1,14,1,-97.8389129638672,1,1.1,30.20520210266113,7361.0,40,3,78749,1.98,1976,2020-03-19,3,2020
6418,29485934,380000.0,2.0,1277.0,3,4.0,1,13,1,-97.81021881103516,1,0.8666666666666667,30.212818145751964,6011.0,29,3,78745,1.98,1971,2020-02-14,2,2020
6420,29495421,375000.0,3.0,1779.0,3,4.666666666666667,2,14,1,-97.83020782470705,1,1.2,30.201276779174805,6534.0,33,2,78745,1.98,1981,2020-10-15,10,2020
6422,58312497,539900.0,2.0,1642.0,4,5.666666666666668,1,16,1,-97.80721282958984,1,3.4333333333333336,30.23697853088379,9583.0,46,3,78735,1.98,1969,2020-12-16,12,2020
6423,29490749,394999.0,2.0,1242.0,3,4.666666666666667,1,14,1,-97.83865356445312,1,1.0666666666666669,30.20569229125977,7230.0,22,2,78749,1.98,1976,2020-12-16,12,2020
6425,125089932,425000.0,3.0,1568.0,3,4.0,1,14,1,-97.79329681396484,1,0.5666666666666668,30.209333419799805,7797.0,42,4,78745,1.98,2016,2020-11-20,11,2020
6427,29504409,425000.0,3.0,2578.0,4,6.666666666666668,2,16,1,-97.84251403808594,1,1.0333333333333334,30.1903076171875,6969.0,64,3,78748,1.98,1993,2020-12-10,12,2020
6429,29482932,369000.0,2.0,1387.0,2,4.666666666666667,1,14,1,-97.79105377197266,1,1.4333333333333336,30.2172794342041,6939.0,26,2,78745,1.98,1962,2020-03-03,3,2020
6432,29498735,355000.0,2.0,1510.0,3,4.666666666666667,1,14,1,-97.83590698242188,1,1.2666666666666668,30.19910430908203,13503.6,15,1,78745,1.98,1980,2020-10-14,10,2020
6435,29506896,450000.0,2.0,1726.0,4,5.0,1,15,1,-97.83158111572266,1,1.9666666666666663,30.18103408813477,7840.0,27,1,78748,1.98,1983,2020-03-23,3,2020
6438,29485931,305000.0,2.0,1221.0,3,4.0,1,13,1,-97.81072235107422,1,0.8666666666666667,30.21306037902832,5967.0,53,1,78745,1.98,1971,2020-09-24,9,2020
6439,29495384,459900.0,2.0,1451.0,3,4.666666666666667,1,14,1,-97.82845306396484,1,1.1666666666666667,30.203086853027344,6882.0,40,3,78745,1.98,1981,2020-05-20,5,2020
6442,58312928,418900.0,2.0,1120.0,3,4.0,1,12,1,-97.78925323486328,1,1.3,30.22092247009277,7840.0,23,1,78745,1.98,1960,2020-05-28,5,2020
6445,29495376,359500.0,2.0,1297.0,4,4.666666666666667,1,14,1,-97.82861328125,1,1.1666666666666667,30.20264434814453,6490.0,25,1,78745,1.98,1981,2020-07-01,7,2020
6447,29498713,300000.0,1.0,900.0,3,4.666666666666667,1,14,1,-97.83768463134766,1,1.2666666666666668,30.20022964477539,9975.0,19,1,78745,1.98,1975,2020-11-24,11,2020
6448,29504378,495000.0,3.0,2634.0,4,6.666666666666668,2,16,1,-97.83863067626952,1,1.0333333333333334,30.188650131225582,13503.6,48,1,78748,1.98,1995,2020-08-28,8,2020
6449,29494213,350000.0,2.0,1510.0,3,4.666666666666667,1,14,1,-97.8405532836914,1,1.3,30.20017242431641,6490.0,26,1,78749,1.98,1983,2020-07-15,7,2020
6452,29504370,235000.0,3.0,2489.0,4,6.666666666666668,2,16,1,-97.83943176269533,1,1.0666666666666669,30.188087463378903,7056.0,1,8,78748,1.98,1995,2020-05-28,5,2020
6457,70342982,364999.0,3.0,2166.0,3,4.0,2,13,1,-97.82080078125,1,1.8333333333333333,30.189363479614247,4486.0,76,3,78745,1.98,2005,2020-06-08,6,2020
6460,29481995,395900.0,2.0,1190.0,3,4.0,1,12,1,-97.7902374267578,1,1.3,30.2207088470459,7840.0,103,2,78745,1.98,1960,2020-07-23,7,2020
6461,29498362,415000.0,3.0,1858.0,4,4.666666666666667,2,14,1,-97.82403564453124,1,1.6333333333333335,30.19987678527832,8712.0,40,6,78745,1.98,1996,2020-09-16,9,2020
6462,29498707,399900.0,2.0,1286.0,3,4.666666666666667,1,14,1,-97.83465576171876,1,1.3,30.198505401611328,7666.0,54,4,78745,1.98,1978,2020-09-03,9,2020
6468,29507356,329900.0,2.0,1350.0,3,6.666666666666668,1,16,1,-97.83789825439452,1,1.1333333333333335,30.18512344360352,6669.0,29,5,78748,1.98,1998,2020-09-11,9,2020
6469,29485924,329000.0,2.0,1243.0,3,4.0,1,13,1,-97.8095703125,1,0.9,30.213001251220703,6098.0,44,1,78745,1.98,1971,2020-09-25,9,2020
6471,29488860,357900.0,2.0,1228.0,3,4.666666666666667,1,14,1,-97.82853698730467,1,1.1,30.20450592041016,7535.0,57,2,78745,1.98,1980,2020-10-06,10,2020
6473,70342969,424000.0,3.0,2163.0,4,4.0,2,13,1,-97.82090759277344,1,1.8333333333333333,30.189104080200195,4499.0,53,1,78745,1.98,2006,2020-09-25,9,2020
6476,29507353,178500.0,3.0,1739.0,3,6.666666666666668,2,16,1,-97.83811950683594,1,1.1666666666666667,30.18473625183105,6664.0,56,7,78748,1.98,1998,2020-12-16,12,2020
6481,29495343,429000.0,2.0,1274.0,3,4.666666666666667,1,14,1,-97.82953643798828,1,1.1666666666666667,30.202999114990234,12196.8,25,1,78745,1.98,1980,2020-04-27,4,2020
6482,29499198,350000.0,2.0,1634.0,3,6.666666666666668,2,16,1,-97.84600067138672,1,1.1,30.20178985595703,6316.0,59,2,78749,1.98,1986,2020-07-09,7,2020
6487,29488838,319900.0,2.0,1278.0,3,4.666666666666667,1,14,1,-97.82698059082033,1,1.1333333333333333,30.20469284057617,6534.0,30,1,78745,1.98,1980,2020-06-30,6,2020
6488,29479935,228900.0,1.0,1252.0,3,4.0,1,12,1,-97.79106903076172,1,1.2333333333333334,30.22460556030273,8232.0,58,8,78745,1.98,1958,2020-11-23,11,2020
6492,29488833,430000.0,2.0,1308.0,4,4.666666666666667,1,14,1,-97.82777404785156,1,1.1333333333333333,30.205066680908203,7448.0,50,1,78745,1.98,1980,2020-09-18,9,2020
6493,29485416,425000.0,2.0,1276.0,3,4.0,1,13,1,-97.81194305419922,1,0.8999999999999999,30.21176528930664,6185.0,33,8,78745,1.98,1973,2020-05-01,5,2020
6500,29490191,429000.0,2.0,1326.0,3,4.666666666666667,1,14,1,-97.83253479003906,1,1.0333333333333334,30.206478118896484,7143.0,82,3,78745,1.98,2020,2020-09-01,9,2020
6502,29488816,340000.0,3.0,1543.0,4,4.666666666666667,1,14,1,-97.82880401611328,1,1.1,30.205629348754886,8537.0,27,1,78745,1.98,1980,2020-06-25,6,2020
6507,29490679,429900.0,2.0,1339.0,3,4.666666666666667,1,14,1,-97.84051513671876,1,1.1333333333333335,30.205915451049805,6669.0,54,2,78749,1.98,1978,2020-11-02,11,2020
6509,29504327,425000.0,2.0,2170.0,4,6.666666666666668,1,16,1,-97.84172821044922,1,1.0333333333333334,30.18919563293457,8319.0,30,1,78748,1.98,1993,2020-05-29,5,2020
6511,29503943,599000.0,3.0,2214.0,4,5.666666666666668,1,16,1,-97.82479095458984,1,2.2,30.185630798339844,13939.2,47,2,78748,1.98,1974,2020-12-03,12,2020
6516,58313908,480000.0,2.0,1675.0,4,4.666666666666667,1,14,1,-97.80032348632812,1,1.0666666666666669,30.21969413757324,10018.0,40,2,78745,1.98,1968,2020-10-05,10,2020
6517,29493785,399000.0,2.0,1822.0,4,4.0,1,13,1,-97.8167953491211,1,1.1666666666666667,30.203325271606445,8581.0,25,4,78745,1.98,1975,2020-05-14,5,2020
6519,29501441,347000.0,3.0,1694.0,3,6.666666666666668,2,16,1,-97.82978057861328,1,1.1666666666666667,30.19117927551269,9670.0,56,4,78745,1.98,1988,2020-07-08,7,2020
6520,29504318,395000.0,2.0,2179.0,4,6.666666666666668,1,16,1,-97.84156799316406,1,1.0666666666666669,30.18766021728516,11761.2,1,2,78748,1.98,1993,2020-01-15,1,2020
6521,29495277,375000.0,2.0,1579.0,3,4.666666666666667,1,14,1,-97.82718658447266,1,1.7333333333333334,30.19957733154297,6664.0,27,2,78745,1.98,1984,2020-03-18,3,2020
6522,29490672,464000.0,2.0,1450.0,3,4.666666666666667,1,14,1,-97.83985900878906,1,1.1333333333333335,30.20692253112793,6795.0,38,4,78749,1.98,1978,2020-10-12,10,2020
6524,29504309,199000.0,2.0,2178.0,4,6.666666666666668,1,16,1,-97.84097290039062,1,1.0666666666666669,30.1877498626709,8015.0,31,7,78748,1.98,1994,2020-02-04,2,2020
6525,29485906,349000.0,2.0,1222.0,4,4.0,1,13,1,-97.808837890625,1,0.8666666666666667,30.21343994140625,7840.0,26,2,78745,1.98,1972,2020-12-10,12,2020
6528,145656937,398880.0,3.0,1865.0,3,3.333333333333333,1,14,1,-97.81851959228516,1,1.2333333333333332,30.18154525756836,7710.0,33,4,78748,1.98,2015,2020-08-12,8,2020
6530,124721168,580000.0,4.0,2197.0,4,4.666666666666667,2,14,1,-97.83164978027344,1,1.3666666666666665,30.19729042053223,5662.0,60,1,78745,1.98,2012,2020-08-03,8,2020
6532,29506936,348000.0,2.0,1255.0,3,5.666666666666668,1,16,1,-97.83082580566406,1,2.033333333333333,30.18529891967773,6795.0,18,1,78748,1.98,1982,2020-05-08,5,2020
6535,29485905,465000.0,2.0,1716.0,4,4.0,1,13,1,-97.80866241455078,1,0.8333333333333334,30.213306427001964,9670.0,59,4,78745,1.98,1972,2020-07-24,7,2020
6537,29507293,375000.0,3.0,1957.0,3,6.666666666666668,2,16,1,-97.83590698242188,1,1.2666666666666666,30.1826114654541,7971.0,51,2,78748,1.98,1996,2020-08-20,8,2020
6538,251034655,278502.0,3.0,1559.0,3,6.666666666666668,2,16,1,-97.84376525878906,1,1.0333333333333334,30.1979923248291,6651.0,1,6,78748,1.98,2018,2020-03-16,3,2020
6539,58313401,475000.0,5.0,2572.0,5,4.666666666666667,2,14,1,-97.80328369140624,1,1.0333333333333332,30.223796844482425,9496.0,12,5,78745,1.98,1972,2020-04-14,4,2020
6541,29504292,352500.0,2.0,2073.0,4,6.666666666666668,1,16,1,-97.8408432006836,1,1.0333333333333334,30.18915557861328,6621.0,17,1,78748,1.98,1994,2020-07-02,7,2020
6542,29495654,330000.0,2.0,1215.0,3,4.666666666666667,1,14,1,-97.84564971923828,1,1.4333333333333336,30.2049560546875,6664.0,26,3,78749,1.98,1985,2020-05-08,5,2020
6544,58312483,489900.0,2.0,1516.0,2,5.666666666666668,1,16,1,-97.80626678466795,1,3.466666666666667,30.237049102783203,9583.0,52,1,78735,1.98,1972,2020-09-19,9,2020
6546,29503933,405000.0,3.0,2691.0,4,5.666666666666668,2,16,1,-97.82134246826172,1,2.3000000000000003,30.18635559082031,10236.0,33,4,78748,1.98,1996,2020-07-31,7,2020
6547,29494153,359900.0,2.0,1715.0,3,4.666666666666667,2,14,1,-97.84183502197266,1,1.3,30.20214080810547,7405.0,43,11,78749,1.98,1983,2020-08-10,8,2020
6548,29495238,399000.0,3.0,1576.0,3,4.666666666666667,2,14,1,-97.8239517211914,1,1.6333333333333335,30.20017242431641,6534.0,34,3,78745,1.98,1982,2020-11-06,11,2020
6551,29482900,290000.0,1.0,1156.0,3,4.0,1,12,1,-97.78684997558594,1,1.4333333333333331,30.21895980834961,7840.0,46,10,78745,1.98,1967,2020-11-23,11,2020
6555,29495230,399000.0,2.0,1824.0,3,4.666666666666667,1,14,1,-97.8252410888672,1,1.6,30.20085334777832,9060.0,1,2,78745,1.98,1983,2020-04-13,4,2020
6556,29494150,349000.0,2.0,1392.0,3,4.666666666666667,1,14,1,-97.84243774414062,1,1.3,30.2021598815918,7100.0,74,2,78749,1.98,1983,2020-05-15,5,2020
6557,29507274,379000.0,3.0,1957.0,3,6.666666666666668,2,16,1,-97.837890625,1,1.2333333333333334,30.18307113647461,6054.0,1,3,78748,1.98,1996,2020-04-07,4,2020
6559,58312898,289000.0,2.0,1583.0,2,4.0,1,12,1,-97.792236328125,1,1.2333333333333334,30.22512626647949,13503.6,33,5,78745,1.98,1958,2020-02-14,2,2020
6561,29490645,335240.0,2.0,1392.0,3,4.666666666666667,1,14,1,-97.8410186767578,1,1.1666666666666667,30.207578659057614,8395.0,41,2,78749,1.98,1981,2020-07-27,7,2020
6568,58313397,475000.0,2.0,2077.0,4,4.666666666666667,1,14,1,-97.79659271240234,1,1.2666666666666668,30.224470138549805,14374.8,18,1,78745,1.98,1967,2020-11-16,11,2020
6571,29504251,449900.0,2.0,2366.0,4,6.666666666666668,1,16,1,-97.8413543701172,1,1.1,30.186878204345703,7405.0,112,2,78748,1.98,1993,2020-09-29,9,2020
6572,29507242,360000.0,2.0,1649.0,3,6.666666666666668,1,16,1,-97.83494567871094,1,1.1333333333333333,30.185176849365234,5967.0,29,1,78748,1.98,1996,2020-07-01,7,2020
6578,145655820,389900.0,3.0,1843.0,3,3.333333333333333,1,14,1,-97.81810760498048,1,1.2333333333333332,30.18215560913086,7840.0,34,1,78748,1.98,2015,2020-12-15,12,2020
6587,29488709,375000.0,2.0,1546.0,3,4.666666666666667,1,14,1,-97.81803894042967,1,1.3666666666666665,30.20519828796387,7623.0,28,1,78745,1.98,1974,2020-07-21,7,2020
6588,29504228,425000.0,3.0,2216.0,4,6.666666666666668,2,16,1,-97.84265899658205,1,1.0666666666666669,30.187713623046875,6534.0,23,2,78748,1.98,1995,2020-11-23,11,2020
6594,89547387,275000.0,2.0,1781.0,4,4.0,1,13,1,-97.80682373046876,1,0.8666666666666667,30.21490478515625,9016.0,48,4,78745,1.98,2008,2020-06-05,6,2020
6596,58316715,389000.0,3.0,1957.0,3,6.666666666666668,2,16,1,-97.83501434326172,1,1.1333333333333333,30.18574142456055,5140.0,47,2,78748,1.98,1996,2020-08-11,8,2020
6597,29490592,434900.0,3.0,1604.0,3,4.666666666666667,2,14,1,-97.84319305419922,1,1.3,30.20884132385254,8537.0,42,5,78749,1.98,1984,2020-01-17,1,2020
6600,29504215,388000.0,2.0,1985.0,4,6.666666666666668,1,16,1,-97.84099578857422,1,1.1,30.186479568481445,8625.0,30,1,78748,1.98,1996,2020-02-12,2,2020
6604,29498189,450000.0,4.0,3120.0,6,4.0,2,13,1,-97.81731414794922,1,1.4333333333333331,30.19661521911621,8712.0,59,2,78745,1.98,1981,2020-10-01,10,2020
6606,58312882,585000.0,2.0,2652.0,4,4.0,1,12,1,-97.79373931884766,1,1.2333333333333334,30.2261905670166,10628.0,104,7,78745,1.98,1957,2020-08-10,8,2020
6610,29495579,335000.0,3.0,1644.0,3,4.666666666666667,2,14,1,-97.8463897705078,1,1.4333333333333336,30.207061767578125,9801.0,9,3,78749,1.98,1984,2020-01-21,1,2020
6613,29501386,399900.0,2.0,1486.0,3,3.333333333333333,2,13,1,-97.7894287109375,1,0.9333333333333332,30.18584060668945,8189.0,36,4,78745,1.98,1979,2020-06-03,6,2020
6614,29506880,335000.0,2.0,1878.0,4,5.666666666666668,1,16,1,-97.8310317993164,1,2.0,30.18126106262207,16117.2,31,1,78748,1.98,1970,2020-01-30,1,2020
6615,29507209,447500.0,0.0,2618.0,5,5.0,2,15,1,-97.83468627929688,1,1.9666666666666668,30.182750701904297,8352.0,37,4,78748,1.98,1995,2020-03-02,3,2020
6617,29494075,349999.0,2.0,1281.0,3,4.666666666666667,1,14,1,-97.8451156616211,1,1.4333333333333331,30.20259666442871,6564.0,58,1,78749,1.98,1984,2020-09-18,9,2020
6618,58313880,529900.0,2.0,1444.0,3,4.666666666666667,1,14,1,-97.80269622802734,1,1.0333333333333334,30.21968650817871,9583.0,74,1,78745,1.98,1969,2020-11-20,11,2020
6623,29495572,475000.0,2.0,1327.0,3,4.666666666666667,1,14,1,-97.84380340576172,1,1.3,30.206430435180664,9631.0,36,1,78749,1.98,1983,2020-10-08,10,2020
6626,58314378,375000.0,2.0,1154.0,3,4.0,1,14,1,-97.79073333740234,1,0.6,30.21099853515625,10890.0,26,3,78745,1.98,1960,2020-03-30,3,2020
6627,29503916,615000.0,2.0,2008.0,3,5.666666666666668,1,16,1,-97.82180786132812,1,2.3000000000000003,30.1875057220459,20037.6,23,2,78748,1.98,1971,2020-12-23,12,2020
6630,29501383,399000.0,2.0,1602.0,3,3.333333333333333,2,13,1,-97.78865051269533,1,0.9333333333333332,30.18577003479004,11325.6,23,3,78745,1.98,1979,2020-06-10,6,2020
6631,29488377,399000.0,2.0,1329.0,4,4.0,1,13,1,-97.80199432373048,1,0.8999999999999999,30.20951843261719,7840.0,26,1,78745,1.98,1966,2020-07-16,7,2020
6638,29502737,300000.0,2.0,1247.0,3,3.333333333333333,1,14,1,-97.79590606689452,1,1.4333333333333336,30.184757232666016,6339.0,43,1,78748,1.98,1995,2020-11-16,11,2020
6640,29495157,375000.0,3.0,1492.0,3,4.666666666666667,2,14,1,-97.82452392578124,1,1.6333333333333335,30.20097351074219,6664.0,33,1,78745,1.98,1982,2020-03-17,3,2020
6641,58316192,310000.0,3.0,1375.0,3,3.333333333333333,2,14,1,-97.79832458496094,1,1.4,30.18404960632324,5314.0,42,9,78748,1.98,1994,2020-12-14,12,2020
6642,29495673,184900.0,2.0,1427.0,3,4.666666666666667,1,14,1,-97.84387969970705,1,1.3,30.20598030090332,8189.0,66,4,78749,1.98,1984,2020-10-22,10,2020
6643,29498156,365000.0,3.0,2116.0,3,4.0,2,13,1,-97.8190460205078,1,1.4,30.19755744934082,6708.0,24,1,78745,1.98,1982,2020-07-15,7,2020
6644,29506854,460000.0,2.0,1678.0,3,5.666666666666668,1,16,1,-97.82866668701172,1,2.033333333333333,30.181928634643555,13068.0,28,5,78748,1.98,1972,2020-05-29,5,2020
6645,29485371,399000.0,2.0,1224.0,3,4.0,1,13,1,-97.81095886230467,1,0.9,30.21446990966797,6446.0,58,2,78745,1.98,1972,2020-07-08,7,2020
6647,29495566,325000.0,2.0,1259.0,3,4.666666666666667,1,14,1,-97.84387969970705,1,1.3,30.20773506164551,8232.0,32,3,78749,1.98,1983,2020-08-31,8,2020
6649,29497376,335000.0,2.0,1167.0,3,3.333333333333333,1,13,1,-97.79460906982422,1,0.9,30.196046829223643,5575.0,26,1,78745,1.98,1975,2020-12-09,12,2020
6650,58314369,285000.0,2.0,2019.0,4,4.666666666666667,1,14,1,-97.79774475097656,1,1.1,30.21781921386719,13068.0,40,7,78745,1.98,1969,2020-05-18,5,2020
6652,29498148,550000.0,3.0,1856.0,3,4.0,2,13,1,-97.81928253173828,1,1.4666666666666666,30.196622848510746,6490.0,42,4,78745,1.98,1982,2020-11-30,11,2020
6657,58312868,429900.0,2.0,2040.0,4,4.666666666666667,1,14,1,-97.79644775390624,1,1.2666666666666668,30.22375869750977,9496.0,57,4,78745,1.98,1966,2020-07-22,7,2020
6658,29503848,550000.0,4.0,2118.0,3,5.666666666666668,1,16,1,-97.82532501220705,1,2.233333333333333,30.189395904541016,43560.0,26,1,78745,1.98,1955,2020-01-07,1,2020
6660,29495136,469900.0,2.0,1599.0,3,4.666666666666667,1,14,1,-97.82146453857422,1,1.5666666666666669,30.20072364807129,7666.0,31,3,78745,1.98,1979,2020-08-12,8,2020
6662,29482867,450000.0,2.0,1360.0,3,4.0,1,12,1,-97.7889633178711,1,1.3666666666666665,30.21901893615723,6969.0,32,2,78745,1.98,1962,2020-04-17,4,2020
6667,29501590,325000.0,2.0,1542.0,3,6.666666666666668,1,16,1,-97.83563995361328,1,1.0,30.193618774414062,6098.0,25,4,78745,1.98,1991,2020-09-16,9,2020
6669,29498556,365000.0,2.0,1387.0,3,4.666666666666667,1,14,1,-97.83448791503906,1,1.3,30.19842529296875,7405.0,37,1,78745,1.98,1978,2020-09-23,9,2020
6671,29495122,399000.0,3.0,1867.0,3,4.666666666666667,2,14,1,-97.81974029541016,1,1.5666666666666664,30.200740814208984,8842.0,43,2,78745,1.98,1981,2020-11-11,11,2020
6672,89546337,258400.0,3.0,1698.0,3,4.0,2,13,1,-97.8293685913086,1,1.8,30.19440841674805,5357.0,23,4,78745,1.98,2013,2020-06-18,6,2020
6676,29506369,385000.0,3.0,1987.0,3,3.333333333333333,2,14,1,-97.80890655517578,1,1.4,30.183189392089844,6098.0,28,1,78748,1.98,1994,2020-08-03,8,2020
6679,29501578,330000.0,3.0,1728.0,3,6.666666666666668,2,16,1,-97.83646392822266,1,0.9666666666666668,30.19289970397949,3963.0,42,2,78745,1.98,1992,2020-06-12,6,2020
6681,29494050,325000.0,2.0,1394.0,3,4.666666666666667,1,14,1,-97.84270477294922,1,1.3,30.202503204345703,7405.0,48,1,78749,1.98,1982,2020-06-05,6,2020
6683,29482863,649900.0,1.0,1170.0,3,4.0,1,12,1,-97.788330078125,1,1.3666666666666665,30.219242095947266,7840.0,100,2,78745,1.98,1960,2020-09-18,9,2020
6684,29506831,429900.0,2.0,2014.0,4,5.666666666666668,1,16,1,-97.82990264892578,1,2.033333333333333,30.18297576904297,15245.999999999998,39,1,78748,1.98,1971,2020-03-25,3,2020
6686,29501577,349900.0,2.0,1525.0,3,6.666666666666668,1,16,1,-97.83659362792967,1,0.9666666666666668,30.19274139404297,7753.0,24,1,78745,1.98,1992,2020-02-04,2,2020
6692,29501576,170000.0,2.0,1259.0,3,6.666666666666668,1,16,1,-97.8367156982422,1,0.9666666666666668,30.192886352539062,6534.0,77,6,78745,1.98,1992,2020-10-09,10,2020
6693,29498606,315400.0,2.5,1622.0,3,4.666666666666667,2,14,1,-97.82986450195312,1,1.9,30.197134017944336,4927.0,44,3,78745,1.98,1991,2020-02-27,2,2020
6696,29497366,350000.0,2.0,1600.0,3,3.333333333333333,1,13,1,-97.79534912109376,1,0.9,30.19604301452637,7143.0,48,2,78745,1.98,1975,2020-05-27,5,2020
6698,29501571,315000.0,2.0,1876.0,3,6.666666666666668,1,16,1,-97.8365249633789,1,0.9666666666666668,30.1933708190918,6490.0,50,7,78745,1.98,1992,2020-06-22,6,2020
6699,29482851,442000.0,2.0,1228.0,3,4.0,1,12,1,-97.7898941040039,1,1.3,30.219913482666016,6446.0,30,1,78745,1.98,1960,2020-08-27,8,2020
6701,29495106,374900.0,2.0,1735.0,3,4.666666666666667,1,14,1,-97.82401275634766,1,1.5333333333333332,30.202503204345703,7143.0,28,1,78745,1.98,1979,2020-07-01,7,2020
6703,29507070,450000.0,3.0,2265.0,3,5.0,2,15,1,-97.8347625732422,1,1.9,30.180952072143555,6969.0,39,1,78748,1.98,1994,2020-11-20,11,2020
6705,125090848,516000.0,3.0,1884.0,3,4.0,2,14,1,-97.79452514648438,1,0.6,30.209556579589844,7797.0,25,1,78745,1.98,2015,2020-12-08,12,2020
6708,29498534,349500.0,2.0,1092.0,3,4.666666666666667,1,14,1,-97.83301544189452,1,1.2666666666666666,30.198650360107425,8319.0,64,2,78745,1.98,1982,2020-11-16,11,2020
6713,29498857,359900.0,2.0,1208.0,4,3.333333333333333,1,13,1,-97.79087829589844,1,0.8000000000000002,30.19548988342285,6534.0,22,1,78745,1.98,1971,2020-02-19,2,2020
6715,29495065,385000.0,2.0,1576.0,3,4.666666666666667,1,14,1,-97.8208465576172,1,1.5333333333333334,30.20178413391113,7405.0,62,1,78745,1.98,1978,2020-12-11,12,2020
6717,58316355,499899.0,3.0,3482.0,4,4.0,2,13,1,-97.8144073486328,1,1.8333333333333333,30.18818283081055,12196.8,70,4,78745,1.98,2000,2020-09-09,9,2020
6723,29500854,265000.0,2.0,1084.0,3,3.333333333333333,1,13,1,-97.79242706298828,1,0.7999999999999999,30.19252014160156,7143.0,80,3,78745,1.98,1979,2020-06-18,6,2020
6724,111970538,275000.0,2.0,1231.0,3,5.0,1,15,1,-97.83433532714844,1,1.9,30.18088340759277,6664.0,56,6,78748,1.98,1985,2020-07-09,7,2020
6727,29493958,319900.0,2.0,1486.0,3,4.666666666666667,1,14,1,-97.8333511352539,1,1.0333333333333332,30.20555877685547,6838.0,50,2,78745,1.98,1979,2020-03-13,3,2020
6728,63838780,380000.0,2.5,2166.0,3,4.0,2,13,1,-97.81674194335938,1,1.7,30.19016075134277,4500.0,38,2,78745,1.98,2004,2020-08-18,8,2020
6735,58316352,392900.0,3.0,2379.0,4,4.0,2,13,1,-97.8139877319336,1,1.8333333333333333,30.1877384185791,6686.0,85,8,78745,1.98,2000,2020-09-03,9,2020
6738,29501526,345000.0,3.0,1860.0,3,6.666666666666668,2,16,1,-97.83236694335938,1,1.0666666666666669,30.19424819946289,4835.0,50,4,78745,1.98,1993,2020-08-31,8,2020
6740,58313323,655000.0,2.0,1871.0,3,4.666666666666667,1,14,1,-97.80045318603516,1,1.133333333333333,30.224748611450195,12632.4,36,6,78745,1.98,1964,2020-11-18,11,2020
6741,29503776,399900.0,2.0,2034.0,4,5.666666666666668,1,16,1,-97.82019805908205,1,2.333333333333333,30.1867733001709,6838.0,57,3,78748,1.98,1999,2020-06-17,6,2020
6750,29498034,339000.0,2.0,1551.0,3,4.0,1,13,1,-97.8190460205078,1,1.366666666666667,30.19923210144043,7013.0,32,3,78745,1.98,1981,2020-02-11,2,2020
6751,29507016,340000.0,2.0,1408.0,4,5.666666666666668,1,16,1,-97.8321762084961,1,2.0,30.18242835998535,9670.0,39,1,78748,1.98,1983,2020-12-10,12,2020
6754,29498477,339900.0,2.0,1225.0,3,4.0,1,13,1,-97.82614135742188,1,1.5666666666666669,30.19687080383301,11325.6,97,2,78745,1.98,1992,2020-09-15,9,2020
6757,29495028,389500.0,3.0,2203.0,4,4.666666666666667,2,14,1,-97.82015228271484,1,1.5,30.202259063720703,7361.0,35,7,78745,1.98,1977,2020-01-15,1,2020
