,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
193,145655653,299900.0,3.0,2075.0,4,3.66666666666667,2,12,1,-97.6942443847656,1,78744,1.98,2018-10-03,10,2018,235868.018691589
194,29351394,725000.0,3.0,2893.0,4,7.0,2,16,1,-97.7861404418945,1,78731,1.98,2018-08-15,8,2018,811224.095238095
195,29358887,715000.0,3.0,2922.0,3,7.0,2,17,1,-97.79443359375,1,78750,1.98,2018-07-21,7,2018,546095.760416667
196,83819425,210000.0,3.0,2322.0,4,3.0,2,14,1,-97.6398849487305,1,78617,1.98,2018-12-11,12,2018,193990.482758621
197,88027789,435000.0,4.0,3468.0,5,5.77869409033186,2,15,0,-97.7907409667969,0,78717,2.21,2018-06-01,6,2018,407792.52173913
198,70345662,180000.0,2.0,1272.0,3,3.0,1,13,1,-97.5934600830078,1,78725,1.98,2018-12-05,12,2018,200953.288461538
199,29372400,549500.0,2.0,2774.0,3,8.66666666666667,2,16,1,-97.7981643676758,0,78750,1.98,2018-09-07,9,2018,546095.760416667
200,29351383,820000.0,3.0,3560.0,5,7.0,2,16,1,-97.786491394043,1,78731,1.98,2018-12-28,12,2018,811224.095238095
201,80087925,189400.0,3.0,1856.0,3,3.33333333333333,2,14,1,-97.6274337768555,1,78617,1.98,2018-05-31,5,2018,193990.482758621
202,111968786,332900.0,3.0,1937.0,3,8.33333333333333,2,16,1,-97.7961807250977,1,78717,2.21,2018-06-13,6,2018,407792.52173913
203,64634789,295000.0,2.0,1274.0,3,3.66666666666667,2,14,1,-97.6589279174805,1,78724,1.98,2018-05-23,5,2018,254167.573529412
204,89651286,295000.0,2.0,1844.0,3,8.33333333333333,1,16,1,-97.7926635742188,1,78717,2.21,2018-04-07,4,2018,407792.52173913
205,29368396,819900.0,5.0,4079.0,5,9.0,2,16,1,-97.7925109863281,1,78759,1.98,2018-02-16,2,2018,495563.892655367
206,145657415,280000.0,3.0,2873.0,5,3.0,2,14,1,-97.6344528198242,1,78617,1.98,2018-06-07,6,2018,193990.482758621
207,64578358,645000.0,4.0,3186.0,4,8.0,2,14,0,-97.8631973266602,0,78733,1.98,2018-06-30,6,2018,981210.142857143
208,125808623,214900.0,2.0,1508.0,3,3.0,1,13,1,-97.5810852050781,1,78725,1.98,2018-09-25,9,2018,200953.288461538
209,29351880,769000.0,4.0,4087.0,4,7.0,2,16,1,-97.8381805419922,1,78730,1.98,2018-04-06,4,2018,937407.232876712
210,70345913,174900.0,2.0,1586.0,4,3.33333333333333,1,14,1,-97.6257095336914,1,78617,1.98,2018-09-14,9,2018,193990.482758621
211,29374395,699000.0,2.0,2796.0,4,8.66666666666667,1,16,1,-97.8032455444336,0,78750,1.98,2018-02-12,2,2018,546095.760416667
212,29353878,1235000.0,4.0,3602.0,4,7.0,2,16,1,-97.7879867553711,1,78731,1.98,2018-05-25,5,2018,811224.095238095
213,125090634,250000.0,2.0,1489.0,3,3.66666666666667,1,12,1,-97.6942291259766,1,78744,1.98,2018-03-21,3,2018,235868.018691589
214,70992273,375000.0,4.0,2801.0,4,8.33333333333333,2,16,1,-97.7959671020508,1,78717,2.21,2018-03-26,3,2018,407792.52173913
215,70352265,125000.0,4.0,4069.0,5,7.0,2,16,1,-97.8247299194336,1,78730,1.98,2018-05-18,5,2018,937407.232876712
216,70345908,187500.0,2.0,1473.0,4,3.33333333333333,1,14,1,-97.6263427734375,1,78617,1.98,2018-03-22,3,2018,193990.482758621
217,88021769,299900.0,2.0,1837.0,3,8.33333333333333,1,16,1,-97.7926406860352,1,78717,2.21,2018-09-15,9,2018,407792.52173913
218,29395261,309000.0,2.0,1278.0,3,3.66666666666667,1,14,1,-97.6633834838867,1,78724,1.98,2018-03-15,3,2018,254167.573529412
219,241930760,187900.0,3.0,1308.0,3,3.0,2,13,1,-97.5743637084961,1,78725,1.98,2018-06-25,6,2018,200953.288461538
220,88027768,299900.0,3.0,1880.0,3,8.33333333333333,2,16,1,-97.7884750366211,1,78717,2.21,2018-07-03,7,2018,407792.52173913
221,29353869,759000.0,2.0,2453.0,3,7.0,1,16,1,-97.7865142822266,1,78731,1.98,2018-10-19,10,2018,811224.095238095
222,29375888,616000.0,3.0,3297.0,4,8.66666666666667,1,16,1,-97.7949447631836,0,78750,1.98,2018-08-17,8,2018,546095.760416667
223,89556257,179000.0,3.0,1776.0,4,2.66666666666667,2,13,1,-97.5800704956055,1,78724,1.98,2018-07-06,7,2018,254167.573529412
224,145656114,249900.0,2.0,1297.0,3,3.66666666666667,1,12,1,-97.6938705444336,1,78744,1.98,2018-03-15,3,2018,235868.018691589
225,29470392,184000.0,2.0,1403.0,3,3.0,1,14,1,-97.6458892822266,1,78617,1.98,2018-08-01,8,2018,193990.482758621
226,29374385,447450.0,3.0,3031.0,4,8.66666666666667,2,16,1,-97.8027648925781,0,78750,1.98,2018-02-13,2,2018,546095.760416667
227,29361751,475000.0,2.0,1620.0,2,8.33333333333333,2,17,1,-97.9129486083984,1,78732,1.98,2018-05-25,5,2018,701210.957219251
228,145653363,440000.0,2.0,2217.0,3,7.0,1,16,1,-97.843017578125,1,78726,1.98,2018-11-27,11,2018,483669.983333333
229,145551605,369723.0,2.0,2447.0,3,3.66666666666667,1,12,1,-97.6946258544922,1,78744,1.98,2018-07-21,7,2018,235868.018691589
230,83813891,195000.0,3.0,1474.0,3,3.0,2,14,1,-97.6368026733398,1,78617,1.98,2018-07-06,7,2018,193990.482758621
231,2094300248,850000.0,5.0,5059.0,4,8.33333333333333,2,17,1,-97.9188003540039,1,78732,1.98,2018-03-28,3,2018,701210.957219251
232,29372883,539000.0,4.0,2693.0,4,8.66666666666667,2,16,1,-97.8116989135742,0,78750,1.98,2018-12-01,12,2018,546095.760416667
233,70337257,999000.0,4.0,4044.0,4,7.0,2,16,1,-97.8212127685547,1,78730,1.98,2018-10-22,10,2018,937407.232876712
234,89548938,778000.0,4.0,3938.0,4,8.0,2,18,1,-97.922492980957,1,78739,1.98,2018-08-01,8,2018,526146.308988764
235,70345882,179900.0,2.0,1586.0,4,3.33333333333333,1,14,1,-97.6262817382812,1,78617,1.98,2018-03-22,3,2018,193990.482758621
236,29462554,174999.0,2.0,1041.0,2,3.0,1,13,1,-97.586067199707,1,78725,1.98,2018-02-17,2,2018,200953.288461538
237,2090437934,463000.0,4.0,3322.0,5,7.0,2,16,1,-97.9853057861328,1,78737,2.01,2018-06-14,6,2018,531129.136690647
238,29372882,555000.0,3.0,2742.0,4,8.66666666666667,2,16,1,-97.8119888305664,0,78750,1.98,2018-03-31,3,2018,546095.760416667
239,29342256,2299000.0,6.0,5797.0,5,9.0,2,15,0,-97.8093414306641,0,78746,1.98,2018-09-12,9,2018,1428643.18644068
240,125803744,225000.0,3.0,1878.0,4,3.0,2,13,1,-97.5806884765625,1,78725,1.98,2018-07-11,7,2018,200953.288461538
241,83123738,225000.0,1.0,960.0,2,2.66666666666667,1,13,1,-97.6015625,1,78724,1.98,2018-11-30,11,2018,254167.573529412
242,58300380,589900.0,4.0,4048.0,4,8.0,1,15,1,-97.8165817260742,1,78726,1.98,2018-02-22,2,2018,483669.983333333
243,89661246,289900.0,2.0,1651.0,3,8.33333333333333,1,16,1,-97.7954711914062,1,78717,2.21,2018-07-30,7,2018,407792.52173913
244,29395244,295000.0,2.0,1227.0,4,3.66666666666667,1,14,1,-97.6623458862305,1,78724,1.98,2018-04-16,4,2018,254167.573529412
245,70352245,970000.0,4.0,3475.0,4,7.0,2,16,1,-97.8244018554688,1,78730,1.98,2018-09-20,9,2018,937407.232876712
246,83832236,650000.0,4.0,4117.0,5,8.66666666666667,2,17,1,-97.9079971313477,1,78732,1.98,2018-06-22,6,2018,701210.957219251
247,83819833,1150000.0,6.0,5353.0,5,8.33333333333333,2,17,1,-97.8930282592773,1,78732,1.98,2018-06-01,6,2018,701210.957219251
248,125330933,440000.0,3.0,2582.0,4,8.0,1,15,0,-97.9404296875,0,78737,2.01,2018-01-22,1,2018,531129.136690647
249,29361735,5500.0,5.0,4094.0,5,8.33333333333333,1,17,1,-97.9135131835938,1,78732,1.98,2018-08-14,8,2018,701210.957219251
250,64434238,198900.0,2.0,1080.0,3,3.66666666666667,1,11,2,-97.6442718505859,1,78724,1.98,2018-07-30,7,2018,254167.573529412
251,70345876,196000.0,3.0,1439.0,4,3.33333333333333,2,14,1,-97.6283569335938,1,78617,1.98,2018-11-29,11,2018,193990.482758621
252,70352240,998900.0,5.0,4855.0,5,7.0,2,16,1,-97.8218841552734,1,78730,1.98,2018-08-15,8,2018,937407.232876712
253,64632734,459900.0,3.0,2604.0,4,8.33333333333333,2,17,1,-97.9243469238281,1,78732,1.98,2018-06-06,6,2018,701210.957219251
254,111371731,209900.0,2.0,1509.0,3,3.66666666666667,1,11,2,-97.6254501342773,1,78724,1.98,2018-02-02,2,2018,254167.573529412
255,70341872,194900.0,3.0,1659.0,3,3.33333333333333,2,14,1,-97.6269226074219,1,78617,1.98,2018-10-12,10,2018,193990.482758621
256,83822733,242023.0,3.0,2934.0,4,8.33333333333333,2,17,1,-97.9088516235352,1,78732,1.98,2018-05-17,5,2018,701210.957219251
257,124719589,369000.0,2.0,2477.0,3,3.66666666666667,1,12,1,-97.6942901611328,1,78744,1.98,2018-05-18,5,2018,235868.018691589
258,111372723,198500.0,2.0,1197.0,3,3.66666666666667,1,11,2,-97.6260528564453,1,78724,1.98,2018-06-19,6,2018,254167.573529412
259,70331828,1550000.0,6.0,5369.0,5,7.0,2,16,1,-97.8730087280273,1,78730,1.98,2018-12-05,12,2018,937407.232876712
260,70352232,1199000.0,4.0,5216.0,5,7.0,2,16,1,-97.8217620849609,1,78730,1.98,2018-04-19,4,2018,937407.232876712
261,2090710344,499000.0,3.0,2929.0,4,7.0,1,16,1,-97.8425369262695,1,78726,1.98,2018-07-03,7,2018,483669.983333333
262,29361730,349000.0,2.0,1152.0,3,8.33333333333333,1,17,1,-97.9126815795898,1,78732,1.98,2018-04-23,4,2018,701210.957219251
263,29351336,485000.0,3.0,2281.0,3,7.0,2,16,1,-97.7888107299805,1,78731,1.98,2018-06-25,6,2018,811224.095238095
264,70341866,185000.0,3.0,1659.0,4,3.33333333333333,2,14,1,-97.6264266967773,1,78617,1.98,2018-07-28,7,2018,193990.482758621
265,29376374,450000.0,3.0,2778.0,5,8.0,2,15,1,-97.8209533691406,1,78726,1.98,2018-03-29,3,2018,483669.983333333
266,70352228,822500.0,4.0,3600.0,4,7.0,1,16,1,-97.8164443969727,1,78730,1.98,2018-08-30,8,2018,937407.232876712
267,58300371,521000.0,4.0,3450.0,4,8.0,2,15,1,-97.8162155151367,1,78726,1.98,2018-06-27,6,2018,483669.983333333
268,29344726,1140000.0,4.0,3419.0,4,9.0,2,15,0,-97.8013610839844,0,78746,1.98,2018-10-13,10,2018,1428643.18644068
269,64488353,199000.0,2.0,1515.0,3,3.33333333333333,1,14,1,-97.6206665039062,1,78617,1.98,2018-04-11,4,2018,193990.482758621
270,83124823,675000.0,4.0,4336.0,5,8.33333333333333,2,17,1,-97.9076690673828,1,78732,1.98,2018-10-15,10,2018,701210.957219251
271,29342225,1488000.0,6.0,4621.0,5,9.0,2,15,0,-97.8033218383789,0,78746,1.98,2018-04-02,4,2018,1428643.18644068
272,58301197,185300.0,4.0,2160.0,6,3.33333333333333,1,14,1,-97.6283416748047,1,78724,1.98,2018-05-01,5,2018,254167.573529412
273,145657207,209900.0,3.0,1653.0,3,3.0,2,13,1,-97.5771713256836,1,78725,1.98,2018-07-21,7,2018,200953.288461538
274,111965420,412990.0,3.0,2855.0,4,6.5,1,16,0,-97.9853973388672,1,78737,2.01,2018-02-21,2,2018,531129.136690647
275,28591920,975000.0,3.0,3258.0,4,6.0,2,16,0,-97.9717864990234,1,78737,2.01,2018-12-21,12,2018,531129.136690647
276,2090138075,309285.0,2.0,1737.0,3,3.66666666666667,1,12,1,-97.7155151367188,1,78744,1.98,2018-09-24,9,2018,235868.018691589
277,29343473,788950.0,3.0,2435.0,4,9.0,2,15,0,-97.8015060424805,0,78746,1.98,2018-10-20,10,2018,1428643.18644068
278,29368367,650000.0,4.0,3119.0,5,9.0,2,16,1,-97.7901763916016,1,78759,1.98,2018-08-24,8,2018,495563.892655367
279,119811212,345000.0,3.0,2220.0,3,8.33333333333333,2,16,1,-97.7985305786133,1,78717,2.21,2018-04-24,4,2018,407792.52173913
280,29355996,719900.0,4.0,4032.0,4,7.0,2,16,1,-97.8177795410156,1,78730,1.98,2018-04-20,4,2018,937407.232876712
281,83821706,525000.0,4.0,2946.0,4,8.33333333333333,2,17,1,-97.9077529907227,1,78732,1.98,2018-12-06,12,2018,701210.957219251
282,70341841,221999.0,3.0,2688.0,3,3.33333333333333,2,14,1,-97.6166534423828,1,78617,1.98,2018-05-01,5,2018,193990.482758621
283,29343816,439850.0,2.0,2000.0,4,8.0,1,14,0,-97.8717956542969,0,78733,1.98,2018-01-26,1,2018,981210.142857143
284,64857865,599900.0,4.0,4006.0,5,8.0,2,15,1,-97.8244476318359,1,78726,1.98,2018-06-09,6,2018,483669.983333333
285,70345835,160000.0,1.0,1091.0,3,3.33333333333333,1,14,1,-97.6286926269531,1,78617,1.98,2018-06-06,6,2018,193990.482758621
286,29336816,750000.0,3.5,3498.0,5,9.33333333333333,1,14,0,-97.894287109375,0,78733,1.98,2018-10-25,10,2018,981210.142857143
287,70352478,825000.0,4.0,4749.0,4,8.33333333333333,2,17,1,-97.9120483398438,1,78732,1.98,2018-06-23,6,2018,701210.957219251
288,124904977,139990.0,0.0,2326.0,3,8.33333333333333,2,17,1,-97.9269104003906,1,78732,1.98,2018-04-07,4,2018,701210.957219251
289,29470332,170000.0,2.0,1178.0,3,3.0,1,14,1,-97.6474914550781,1,78617,1.98,2018-12-18,12,2018,193990.482758621
290,29342206,879000.0,4.0,2885.0,4,9.0,2,15,0,-97.8072052001953,0,78746,1.98,2018-12-20,12,2018,1428643.18644068
291,2102202682,187000.0,2.0,1110.0,3,3.0,1,13,1,-97.5725021362305,1,78725,1.98,2018-05-03,5,2018,200953.288461538
292,70345827,184945.0,2.0,1458.0,4,3.33333333333333,1,14,1,-97.6275482177734,1,78617,1.98,2018-11-30,11,2018,193990.482758621
293,119629407,342000.0,2.0,1753.0,3,8.0,1,15,0,-97.9850769042969,0,78737,2.01,2018-08-15,8,2018,531129.136690647
294,29351312,850000.0,3.0,3134.0,4,7.0,2,16,1,-97.7880783081055,1,78731,1.98,2018-12-07,12,2018,811224.095238095
295,80097164,250000.0,3.0,2280.0,4,3.66666666666667,2,11,2,-97.6309585571289,1,78724,1.98,2018-08-20,8,2018,254167.573529412
296,58298811,439900.0,3.0,2422.0,3,7.0,2,17,1,-97.7916488647461,1,78750,1.98,2018-11-10,11,2018,546095.760416667
297,122188902,459900.0,3.5,3208.0,4,8.0,1,15,0,-97.9991455078125,0,78737,2.01,2018-02-17,2,2018,531129.136690647
298,60138180,178000.0,3.0,1655.0,3,3.0,2,13,1,-97.5889205932617,1,78725,1.98,2018-05-29,5,2018,200953.288461538
299,29344687,998500.0,4.0,3000.0,4,9.0,2,15,0,-97.8053131103516,0,78746,1.98,2018-12-20,12,2018,1428643.18644068
300,58297810,674900.0,4.0,4552.0,4,9.33333333333333,2,14,0,-97.8971481323242,0,78733,1.98,2018-06-15,6,2018,981210.142857143
301,29363305,575000.0,3.0,2428.0,3,7.0,2,17,1,-97.8005142211914,1,78750,1.98,2018-12-12,12,2018,546095.760416667
302,29372855,550000.0,3.0,2500.0,3,8.66666666666667,1,16,1,-97.810676574707,0,78750,1.98,2018-11-07,11,2018,546095.760416667
303,89546185,374000.0,2.0,2258.0,3,8.33333333333333,1,17,1,-97.9138412475586,1,78732,1.98,2018-05-24,5,2018,701210.957219251
304,29344674,839000.0,5.0,3448.0,5,9.0,2,15,0,-97.8007278442383,0,78746,1.98,2018-02-26,2,2018,1428643.18644068
305,96642672,399000.0,4.0,2687.0,3,6.0,1,14,1,-97.787841796875,1,78729,2.21,2018-05-02,5,2018,307014.368932039
306,60135169,198700.0,2.0,1780.0,3,3.0,1,13,1,-97.5893402099609,1,78725,1.98,2018-06-09,6,2018,200953.288461538
307,60135161,189500.0,2.0,1558.0,3,3.0,1,13,1,-97.5886611938477,1,78725,1.98,2018-12-06,12,2018,200953.288461538
308,70333794,1345000.0,4.0,5267.0,4,7.0,2,16,1,-97.843864440918,1,78730,1.98,2018-03-28,3,2018,937407.232876712
309,29566850,299750.0,2.0,1728.0,3,7.66666666666667,1,14,1,-97.8118209838867,1,78750,2.21,2018-06-27,6,2018,546095.760416667
310,241930180,1790000.0,5.0,5514.0,6,8.33333333333333,2,17,1,-97.9126968383789,1,78732,1.98,2018-11-29,11,2018,701210.957219251
311,29343802,285000.0,0.0,2536.0,0,8.0,2,14,0,-97.8737335205078,0,78733,1.98,2018-10-06,10,2018,981210.142857143
312,2089111155,194990.0,2.0,1338.0,3,2.66666666666667,1,13,1,-97.576530456543,1,78724,1.98,2018-07-19,7,2018,254167.573529412
313,89549801,1375000.0,5.0,4557.0,5,8.0,2,14,0,-97.8787994384766,0,78733,1.98,2018-07-21,7,2018,981210.142857143
314,29374411,499000.0,2.0,2348.0,3,8.66666666666667,1,16,1,-97.8034744262695,0,78750,1.98,2018-07-25,7,2018,546095.760416667
315,241933053,312000.0,2.0,1844.0,3,3.66666666666667,1,12,1,-97.7235565185547,1,78744,1.98,2018-04-27,4,2018,235868.018691589
316,29363287,380000.0,5.0,5458.0,5,7.0,2,17,1,-97.7982330322266,1,78750,1.98,2018-07-28,7,2018,546095.760416667
317,83813675,350000.0,3.0,2616.0,4,8.33333333333333,2,17,1,-97.9152603149414,1,78732,1.98,2018-01-23,1,2018,701210.957219251
318,83828801,1075000.0,5.0,4791.0,5,8.33333333333333,2,17,1,-97.8935699462891,1,78732,1.98,2018-10-16,10,2018,701210.957219251
319,63834666,1475000.0,4.0,4315.0,4,7.0,1,16,1,-97.8203582763672,1,78730,1.98,2018-07-11,7,2018,937407.232876712
320,88021164,259900.0,3.0,1970.0,3,8.33333333333333,2,16,1,-97.788330078125,1,78717,2.21,2018-03-01,3,2018,407792.52173913
321,70352673,535000.0,4.0,3686.0,6,8.66666666666667,2,17,1,-97.9082641601562,1,78732,1.98,2018-08-15,8,2018,701210.957219251
322,29363284,749900.0,4.0,3585.0,5,7.0,2,17,1,-97.7996520996094,1,78750,1.98,2018-08-22,8,2018,546095.760416667
323,70324280,549000.0,2.0,1987.0,2,7.0,1,16,1,-97.7919311523438,1,78731,1.98,2018-04-20,4,2018,811224.095238095
324,83815370,214990.0,2.0,1203.0,3,3.66666666666667,1,11,2,-97.6269912719727,1,78724,1.98,2018-09-21,9,2018,254167.573529412
325,29351779,315900.0,3.0,1903.0,3,7.0,2,16,1,-97.7910919189453,1,78731,1.98,2018-04-03,4,2018,811224.095238095
326,83818169,765000.0,4.0,3841.0,5,8.66666666666667,2,17,1,-97.9092407226562,1,78732,1.98,2018-06-29,6,2018,701210.957219251
327,241931382,444900.0,2.0,1618.0,3,9.0,1,18,1,-97.9156646728516,1,78739,1.98,2018-10-22,10,2018,526146.308988764
328,80105149,199900.0,3.0,2184.0,4,2.66666666666667,2,13,1,-97.576042175293,1,78724,1.98,2018-11-03,11,2018,254167.573529412
329,94642166,3500000.0,5.0,6082.0,4,8.33333333333333,2,17,1,-97.9122314453125,1,78732,1.98,2018-02-02,2,2018,701210.957219251
330,119628882,492900.0,4.0,4025.0,5,8.0,2,15,0,-97.9991912841797,0,78737,2.01,2018-07-19,7,2018,531129.136690647
331,89548796,570000.0,4.0,4150.0,5,8.66666666666667,2,17,1,-97.9037475585938,1,78732,1.98,2018-06-13,6,2018,701210.957219251
332,29363276,514950.0,4.0,3654.0,5,7.0,2,17,1,-97.7996597290039,1,78750,1.98,2018-06-06,6,2018,546095.760416667
333,83830666,620000.0,4.0,4287.0,5,8.66666666666667,2,17,1,-97.9078369140625,1,78732,1.98,2018-08-18,8,2018,701210.957219251
334,60138138,175000.0,1.0,1278.0,3,3.0,1,13,1,-97.5902099609375,1,78725,1.98,2018-05-30,5,2018,200953.288461538
335,89658646,304900.0,2.0,1770.0,4,8.33333333333333,1,16,1,-97.7948150634766,1,78717,2.21,2018-07-09,7,2018,407792.52173913
336,80084882,562000.0,4.0,3650.0,4,8.0,2,15,0,-97.9977722167969,0,78737,2.01,2018-07-17,7,2018,531129.136690647
337,70352657,415000.0,4.0,3338.0,4,8.66666666666667,2,17,1,-97.9079666137695,1,78732,1.98,2018-11-21,11,2018,701210.957219251
338,83824117,230000.0,3.0,2043.0,4,3.66666666666667,2,11,2,-97.629264831543,1,78724,1.98,2018-03-02,3,2018,254167.573529412
339,29375843,825000.0,4.0,4152.0,4,8.66666666666667,2,16,1,-97.7962265014648,0,78750,1.98,2018-11-15,11,2018,546095.760416667
340,111962880,485000.0,3.0,3490.0,4,7.0,1,16,1,-97.9978256225586,1,78737,2.01,2018-05-01,5,2018,531129.136690647
341,124843624,170000.0,2.0,1020.0,2,3.0,1,13,1,-97.5724487304688,1,78725,1.98,2018-07-27,7,2018,200953.288461538
342,29374343,560000.0,3.0,3450.0,4,8.66666666666667,2,16,1,-97.8010101318359,0,78750,1.98,2018-04-06,4,2018,546095.760416667
343,80084380,659900.0,4.5,6994.0,5,8.0,2,15,0,-98.0028305053711,0,78737,2.01,2018-06-01,6,2018,531129.136690647
344,29351764,600000.0,3.0,2169.0,3,7.0,2,16,1,-97.7901153564453,1,78731,1.98,2018-12-13,12,2018,811224.095238095
345,29375841,750000.0,3.0,2971.0,4,8.66666666666667,1,16,1,-97.7911682128906,0,78750,1.98,2018-12-13,12,2018,546095.760416667
346,64760786,674990.0,4.0,3373.0,4,8.0,2,14,0,-97.8630294799805,0,78733,1.98,2018-10-24,10,2018,981210.142857143
347,29363263,675000.0,3.0,3175.0,4,7.0,2,17,1,-97.7985687255859,1,78750,1.98,2018-06-13,6,2018,546095.760416667
348,70344611,142136.0,2.0,1650.0,4,2.66666666666667,1,13,1,-97.5793838500977,1,78724,1.98,2018-03-21,3,2018,254167.573529412
349,29355995,899900.0,4.0,3528.0,4,7.0,1,16,1,-97.8171157836914,1,78730,1.98,2018-09-07,9,2018,937407.232876712
350,83821607,215000.0,2.0,1412.0,3,3.66666666666667,1,11,2,-97.6305084228516,1,78724,1.98,2018-09-12,9,2018,254167.573529412
351,29346478,3499000.0,1.0,900.0,1,9.0,1,15,0,-97.7899703979492,0,78746,1.98,2018-06-30,6,2018,1428643.18644068
352,29376486,266800.0,3.0,2460.0,3,8.0,2,15,1,-97.8253173828125,1,78726,1.98,2018-10-11,10,2018,483669.983333333
353,145658599,178000.0,2.0,1100.0,2,3.0,1,13,1,-97.5752716064453,1,78725,1.98,2018-10-11,10,2018,200953.288461538
354,120900784,595000.0,4.0,3601.0,5,8.33333333333333,2,17,1,-97.9055480957031,1,78732,1.98,2018-10-17,10,2018,701210.957219251
355,111373603,239900.0,3.0,1922.0,3,3.66666666666667,2,11,2,-97.6251449584961,1,78724,1.98,2018-09-14,9,2018,254167.573529412
356,94641643,850000.0,2.0,300.0,2,7.0,1,16,1,-97.9159851074219,1,78734,1.98,2018-07-21,7,2018,1036187.5
357,29370338,479500.0,2.0,2142.0,3,9.0,1,16,1,-97.7863540649414,1,78759,1.98,2018-03-07,3,2018,495563.892655367
358,83817756,1550000.0,4.0,5143.0,4,7.0,2,16,1,-97.8251190185547,1,78730,1.98,2018-03-16,3,2018,937407.232876712
359,80076872,389000.0,3.0,2843.0,4,8.0,1,15,0,-97.9957733154297,0,78737,2.01,2018-09-15,9,2018,531129.136690647
360,29346603,798000.0,2.0,2832.0,4,7.0,2,16,1,-97.8190383911133,1,78730,1.98,2018-04-26,4,2018,937407.232876712
361,124839587,195000.0,2.0,1301.0,3,2.66666666666667,1,13,1,-97.58935546875,1,78724,1.98,2018-08-30,8,2018,254167.573529412
362,83819142,479900.0,3.0,3320.0,4,8.33333333333333,2,17,1,-97.9128646850586,1,78732,1.98,2018-06-22,6,2018,701210.957219251
363,29336773,865000.0,5.0,3986.0,4,9.33333333333333,2,14,0,-97.8896789550781,0,78733,1.98,2018-12-19,12,2018,981210.142857143
364,111970996,339900.0,3.0,2179.0,3,8.33333333333333,2,16,1,-97.7959060668945,1,78717,2.21,2018-05-25,5,2018,407792.52173913
365,83831657,199000.0,3.0,1992.0,4,3.0,2,14,1,-97.6368026733398,1,78617,1.98,2018-12-22,12,2018,193990.482758621
366,29344594,1134000.0,5.0,3593.0,5,9.0,2,15,0,-97.787223815918,0,78746,1.98,2018-07-16,7,2018,1428643.18644068
367,70326592,395000.0,3.0,1784.0,3,3.66666666666667,2,11,2,-97.6466674804688,1,78724,1.98,2018-03-07,3,2018,254167.573529412
368,70344584,167500.0,1.0,867.0,2,2.66666666666667,1,13,1,-97.578498840332,1,78724,1.98,2018-06-19,6,2018,254167.573529412
369,29343489,1139000.0,4.0,3785.0,4,9.0,2,15,0,-97.8021469116211,0,78746,1.98,2018-08-21,8,2018,1428643.18644068
370,145657523,267500.0,2.0,1465.0,3,3.66666666666667,1,12,1,-97.6962280273438,1,78744,1.98,2018-12-21,12,2018,235868.018691589
371,58311653,199000.0,3.0,2035.0,3,3.0,2,14,1,-97.6445617675781,1,78617,1.98,2018-07-03,7,2018,193990.482758621
372,29344587,1475000.0,5.5,4229.0,4,9.0,2,15,0,-97.7865447998047,0,78746,1.98,2018-02-07,2,2018,1428643.18644068
373,64872828,445000.0,3.0,3210.0,4,7.0,2,16,1,-97.8302536010742,1,78726,1.98,2018-03-09,3,2018,483669.983333333
374,29372826,599000.0,2.0,2593.0,3,8.66666666666667,1,16,1,-97.8080215454102,0,78750,1.98,2018-08-22,8,2018,546095.760416667
375,70356608,160000.0,1.0,1036.0,3,3.0,1,14,1,-97.6412734985352,1,78617,1.98,2018-10-06,10,2018,193990.482758621
376,29347495,895000.0,3.0,2835.0,4,7.0,1,16,1,-97.837776184082,1,78730,1.98,2018-05-19,5,2018,937407.232876712
377,80100595,214990.0,3.0,2515.0,4,3.33333333333333,2,14,1,-97.6192016601562,1,78617,1.98,2018-05-10,5,2018,193990.482758621
378,121655053,195000.0,2.0,1488.0,3,3.0,1,13,1,-97.5790557861328,1,78725,1.98,2018-09-06,9,2018,200953.288461538
